0.0, 0
3.4641016151377544, 0
6.928203230275509, 0
10.392304845413264, 0
13.856406460551018, 0
17.32050807568877, 0
20.784609690826528, 0
24.24871130596428, 0
27.712812921102035, 0
31.17691453623979, 0
1.7320508075688772, 1.0
5.196152422706632, 1.0
8.660254037844386, 1.0
12.12435565298214, 1.0
15.588457268119894, 1.0
19.05255888325765, 1.0
22.516660498395407, 1.0
25.98076211353316, 1.0
29.444863728670914, 1.0
32.90896534380867, 1.0
1.7320508075688772, 3.0
5.196152422706632, 3.0
8.660254037844386, 3.0
12.12435565298214, 3.0
15.588457268119894, 3.0
19.05255888325765, 3.0
22.516660498395407, 3.0
25.98076211353316, 3.0
29.444863728670914, 3.0
32.90896534380867, 3.0
3.4641016151377544, 4.0
6.928203230275509, 4.0
10.392304845413262, 4.0
13.856406460551018, 4.0
17.32050807568877, 4.0
20.784609690826528, 4.0
24.248711305964285, 4.0
27.71281292110204, 4.0
31.176914536239792, 4.0
34.64101615137754, 4.0
3.4641016151377544, 6.0
6.928203230275509, 6.0
10.392304845413262, 6.0
13.856406460551018, 6.0
17.32050807568877, 6.0
20.784609690826528, 6.0
24.248711305964285, 6.0
27.71281292110204, 6.0
31.176914536239792, 6.0
34.64101615137754, 6.0
5.196152422706632, 7.0
8.660254037844386, 7.0
12.124355652982139, 7.0
15.588457268119894, 7.0
19.05255888325765, 7.0
22.516660498395407, 7.0
25.980762113533164, 7.0
29.444863728670917, 7.0
32.90896534380867, 7.0
36.37306695894642, 7.0
5.196152422706632, 9.0
8.660254037844386, 9.0
12.124355652982139, 9.0
15.588457268119894, 9.0
19.05255888325765, 9.0
22.516660498395407, 9.0
25.980762113533164, 9.0
29.444863728670917, 9.0
32.90896534380867, 9.0
36.37306695894642, 9.0
6.928203230275509, 10.0
10.392304845413262, 10.0
13.856406460551016, 10.0
17.32050807568877, 10.0
20.784609690826528, 10.0
24.248711305964285, 10.0
27.712812921102042, 10.0
31.176914536239796, 10.0
34.64101615137754, 10.0
38.10511776651529, 10.0
6.928203230275509, 12.0
10.392304845413262, 12.0
13.856406460551016, 12.0
17.32050807568877, 12.0
20.784609690826528, 12.0
24.248711305964285, 12.0
27.712812921102042, 12.0
31.176914536239796, 12.0
34.64101615137754, 12.0
38.10511776651529, 12.0
8.660254037844386, 13.0
12.124355652982139, 13.0
15.588457268119893, 13.0
19.05255888325765, 13.0
22.516660498395407, 13.0
25.980762113533164, 13.0
29.44486372867092, 13.0
32.908965343808674, 13.0
36.37306695894642, 13.0
39.83716857408417, 13.0
8.660254037844386, 15.0
12.124355652982139, 15.0
15.588457268119893, 15.0
19.05255888325765, 15.0
22.516660498395407, 15.0
25.980762113533164, 15.0
29.44486372867092, 15.0
32.908965343808674, 15.0
36.37306695894642, 15.0
39.83716857408417, 15.0
10.392304845413262, 16.0
13.856406460551016, 16.0
17.32050807568877, 16.0
20.784609690826528, 16.0
24.248711305964285, 16.0
27.712812921102042, 16.0
31.1769145362398, 16.0
34.64101615137755, 16.0
38.10511776651529, 16.0
41.56921938165304, 16.0
10.392304845413262, 18.0
13.856406460551016, 18.0
17.32050807568877, 18.0
20.784609690826528, 18.0
24.248711305964285, 18.0
27.712812921102042, 18.0
31.1769145362398, 18.0
34.64101615137755, 18.0
38.10511776651529, 18.0
41.56921938165304, 18.0
12.124355652982139, 19.0
15.588457268119893, 19.0
19.05255888325765, 19.0
22.516660498395407, 19.0
25.980762113533164, 19.0
29.44486372867092, 19.0
32.908965343808674, 19.0
36.373066958946424, 19.0
39.83716857408417, 19.0
43.30127018922192, 19.0
12.124355652982139, 21.0
15.588457268119893, 21.0
19.05255888325765, 21.0
22.516660498395407, 21.0
25.980762113533164, 21.0
29.44486372867092, 21.0
32.908965343808674, 21.0
36.373066958946424, 21.0
39.83716857408417, 21.0
43.30127018922192, 21.0
13.856406460551016, 22.0
17.32050807568877, 22.0
20.784609690826528, 22.0
24.248711305964285, 22.0
27.712812921102042, 22.0
31.1769145362398, 22.0
34.64101615137755, 22.0
38.1051177665153, 22.0
41.56921938165304, 22.0
45.03332099679079, 22.0
13.856406460551016, 24.0
17.32050807568877, 24.0
20.784609690826528, 24.0
24.248711305964285, 24.0
27.712812921102042, 24.0
31.1769145362398, 24.0
34.64101615137755, 24.0
38.1051177665153, 24.0
41.56921938165304, 24.0
45.03332099679079, 24.0
15.588457268119893, 25.0
19.05255888325765, 25.0
22.516660498395407, 25.0
25.980762113533164, 25.0
29.44486372867092, 25.0
32.908965343808674, 25.0
36.373066958946424, 25.0
39.837168574084174, 25.0
43.30127018922192, 25.0
46.76537180435967, 25.0
15.588457268119893, 27.0
19.05255888325765, 27.0
22.516660498395407, 27.0
25.980762113533164, 27.0
29.44486372867092, 27.0
32.908965343808674, 27.0
36.373066958946424, 27.0
39.837168574084174, 27.0
43.30127018922192, 27.0
46.76537180435967, 27.0
